DIRCON,NOMBRE_OPERADOR,OPERADOR,DANE DEPARTAMENTO,DEPARTAMENTO,DANE MUNICIPIO,MUNICIPIO,DANE CENTRO POBLADO,CENTRO POBLADO,ESTADO,COORDENADAS DE REFERENCIA LATITUD,COORDENADAS DE REFERENCIA LONGITUD,INICIO DE OPERACIÓN,FECHA FIN OPERACIÓN,FECHACORTE,VIGENCIA],N° USUARIOS ACTIVOS MES,TRAFICO MENSUAL (GB),VELOCIDAD SUBIDA (Mb),VELOCIDAD BAJADA (Mb),INVERSIÓN
71689,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68425,MACARAVITA,68425005,TIENDA NUEVA,EN OPERACI�N,"6,52194000","-72,59000000",2019-12-07,2021-09-06,2020-10-31,2020-12-31,100,"51,13",1,9,"27007800,00"
72604,EMTEL,891502163-1,97,VAUPES,97001,MITU,97001002,COMUNIDAD DE COMUNEROS,INSTALADA,"1,71119000","-69,84620000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71718,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68684,SAN JOSE DE MIRANDA,68684000,VEREDA ANCHICUTA,EN OPERACI�N,"6,63806000","-72,71361000",2019-12-04,2021-09-03,2020-10-31,2020-12-31,93,"188,34",1,9,"27007800,00"
71777,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70713,SAN ONOFRE,70713002,CORREGIMIENTO BERLIN,EN OPERACI�N,"9,98444000","-75,54194000",2019-12-31,2021-09-29,2020-10-31,2020-12-31,787,"251,57",1,9,"27007800,00"
72174,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25599,APULO,25599002,LA MESETA,POR INSTALAR,"4,51888889","-74,58361111",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
72153,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162003,RABOLARGO,EN OPERACI�N,"8,95305556","-75,74166667",2020-08-21,1900-01-01,2020-10-31,2020-12-31,187,"244,71",1,9,"27007800,00"
72024,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68276,FLORIDABLANCA,68276014,VALLE DE RUITOQUE,EN OPERACI�N,"7,03521000","-73,12081000",2019-12-08,2021-09-07,2020-10-31,2020-12-31,225,"215,88",1,9,"27007800,00"
72160,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23417,LORICA,23417000,CORREG LOS GOMEZ,EN OPERACI�N,"9,05250000","-75,84888889",2020-08-19,1900-01-01,2020-10-31,2020-12-31,396,"252,40",1,9,"27007800,00"
71832,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73236,DOLORES,73236000,VEREDA SANTA RITA,EN OPERACI�N,"3,49667000","-74,79556000",2019-12-04,2021-09-03,2020-10-31,2020-12-31,443,"213,06",1,9,"27007800,00"
71536,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52240,CHACHAGsI,52240000,CORREGIMIENTO CASABUY,EN OPERACI�N,"1,33528000","-77,29778000",2019-12-11,2021-09-10,2020-10-31,2020-12-31,346,"153,94",1,9,"27007800,00"
72164,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23417,LORICA,23417030,EL PLAYON,POR INSTALAR,"9,19111111","-75,81888889",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71920,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73861,VENADILLO,73861001,JUNIN,EN OPERACI�N,"4,77222000","-75,01528000",2019-11-28,2021-08-27,2020-10-31,2020-12-31,484,"135,89",1,9,"27007800,00"
72306,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70820,SANTIAGO DE TOLU,70820010,PITA ABAJO,EN OPERACI�N,"9,65011861","-75,47616389",2020-08-08,1900-01-01,2020-10-31,2020-12-31,1171,"257,67",1,9,"27007800,00"
71554,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52001,PASTO,52001024,VEREDA ROMERILLO,EN OPERACI�N,"1,06639000","-77,11917000",2019-12-18,2021-09-17,2020-10-31,2020-12-31,380,"300,85",1,9,"27007800,00"
71001,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05004,ABRIAQUI,5004002,LA ANTIGUA,EN OPERACI�N,"6,72694000","-76,07833000",2019-12-13,2021-09-12,2020-10-31,2020-12-31,934,"236,19",1,9,"27007800,00"
72255,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54480,MUTISCUA,54480000,VDA ARADITA,POR INSTALAR,"7,35000000","-72,68833333",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
72430,EMTEL,891502163-1,18,CAQUETA,18592,PUERTO RICO,18592006,LA AGUILILLA,INSTALADA,"1,99159000","-75,06062000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71059,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13430,MAGANGUE,13430021,SAN RAFAEL DE CORTINA,EN OPERACI�N,"9,01417000","-74,60778000",2019-12-15,2021-09-14,2020-10-31,2020-12-31,836,"243,25",1,9,"27007800,00"
71923,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73870,VILLAHERMOSA,73870000,BUENOS AIRES,EN OPERACI�N,"4,96500000","-75,09611000",2019-12-07,2021-09-06,2020-07-31,2020-12-31,196,"64,73",1024,9216,"27007797,00"
72435,EMTEL,891502163-1,18,CAQUETA,18001,FLORENCIA,18001005,SANTANA LAS HERMOSAS,INSTALADA,"1,72608800","-75,54503000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71354,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23660,SAHAGUN,23660065,CORREGIMIENTO LOS AMARILLOS,EN OPERACI�N,"8,63083000","-75,39917000",2019-12-03,2021-09-02,2020-07-31,2020-12-31,372,"98,21",1024,9216,"27007797,00"
72202,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41306,GIGANTE,41306001,LA CHIQUITA,POR INSTALAR,"2,28000000","-75,50750000",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71008,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05051,ARBOLETES,5051015,VEREDA ARENOSA,EN OPERACI�N,"8,66500000","-76,37222000",2019-12-02,2021-09-01,2020-07-31,2020-12-31,872,"788,93",1024,9216,"27007797,00"
71738,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68780,SURATA,68780000,CORREGIMIENTO CACHIRI,EN OPERACI�N,"7,46889000","-72,98944000",2019-12-11,2021-09-10,2020-10-31,2020-12-31,596,"257,05",1,9,"27007800,00"
71468,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41396,LA PLATA,41396000,EL CARMELO,EN OPERACI�N,"2,39397000","-75,82733000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,383,"352,63",1024,9216,"27007797,00"
71691,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68444,MATANZA,68444000,VEREDA EL AVENTINO,EN OPERACI�N,"7,29972000","-73,09778000",2019-12-12,2021-09-11,2020-10-31,2020-12-31,379,"140,81",1,9,"27007800,00"
71838,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73270,FALAN,73270000,VEREDA ALTO DEL ROMPE,EN OPERACI�N,"5,05571000","-75,01398000",2019-12-06,2021-09-05,2020-10-31,2020-12-31,280,"267,76",1,9,"27007800,00"
71791,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73026,ALVARADO,73026004,RINC�N CHIPALO,EN OPERACI�N,"4,60833000","-74,92917000",2019-12-01,2021-08-31,2020-07-31,2020-12-31,1654,"389,67",1024,9216,"27007797,00"
72545,EMTEL,891502163-1,44,LA GUAJIRA,44430,MAICAO,44430000,COMUNIDAD PIPAMANA,INSTALADA,"11,39472000","-72,26444000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
72310,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70742,SAN LUIS DE SINCE,70742002,BAZAN,EN OPERACI�N,"9,33138889","-75,10916667",2020-08-09,1900-01-01,2020-10-31,2020-12-31,271,"86,75",1,9,"27007800,00"
71783,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70713,SAN ONOFRE,70713012,SAN ANTONIO,EN OPERACI�N,"9,21611000","-75,01056000",2019-12-03,2021-09-02,2020-07-31,2020-12-31,285,"58,03",1024,9216,"27007797,00"
71401,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25386,LA MESA,25386001,LA ESPERANZA,EN OPERACI�N,"4,65444000","-74,46222000",2019-12-12,2021-09-11,2020-10-31,2020-12-31,252,"151,11",1,9,"27007800,00"
71995,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76834,TULUA,76834000,VEREDA MANSION,EN OPERACI�N,"3,97833000","-76,07250000",2019-12-09,2021-09-08,2020-10-31,2020-12-31,190,"152,59",1,9,"27007800,00"
71515,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47245,EL BANCO,47245000,SABANAS DEL RINCON DE MALPICA,EN OPERACI�N,"9,05194000","-74,02889000",2019-11-30,2021-08-29,2020-07-31,2020-12-31,412,"712,58",1024,9216,"27007797,00"
71446,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41016,AIPE,41016008,MESITAS,EN OPERACI�N,"3,31238000","-75,31238000",2019-11-30,2021-08-29,2020-10-31,2020-12-31,1084,"449,71",1,9,"27007800,00"
71918,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73854,VALLE DE SAN JUAN,73854000,VEREDA BUENAVISTA ALEGRIA,EN OPERACI�N,"4,26139000","-75,17222000",2019-12-02,2021-09-01,2020-07-31,2020-12-31,79,"117,93",1024,9216,"27007797,00"
71200,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19130,CAJIBIO,19130000,CAMPO ALEGRE,EN OPERACI�N,"2,69833000","-76,68055000",2020-03-30,2021-12-29,2020-10-31,2020-12-31,189,"265,68",1,9,"27007800,00"
71251,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19743,SILVIA,19743014,TUMBURAO,EN OPERACI�N,"2,63944000","-76,36694000",2020-04-02,1900-01-01,2020-07-31,2020-12-31,457,"505,99",1024,9216,"27007797,00"
72215,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47268,EL RETEN,47268002,LA COLOMBIA,EN OPERACI�N,"10,56250000","-74,21888889",2020-08-22,1900-01-01,2020-10-31,2020-12-31,734,"185,95",1,9,"27007800,00"
71278,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20621,LA PAZ,20621006,CORREGIMIENTO VARAS BLANCAS,EN OPERACI�N,"10,25917000","-73,06917000",2019-12-06,2021-09-05,2020-10-31,2020-12-31,924,"150,32",1,9,"27007800,00"
72241,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52788,TANGUA,52788000,VDA EL TABLON OBRAJE,EN OPERACI�N,"1,06944444","-77,41944444",2020-08-09,1900-01-01,2020-10-31,2020-12-31,131,"323,91",1,9,"27007800,00"
71575,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54109,BUCARASICA,54109002,CORREGIMIENTO LA CURVA,EN OPERACI�N,"8,03100000","-72,94356000",2019-12-16,2021-09-15,2020-10-31,2020-12-31,494,"61,23",1,9,"27007800,00"
72338,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76130,CANDELARIA,76130008,VILLA GORGONA,EN OPERACI�N,"3,39027778","-76,39194444",2020-08-09,1900-01-01,2020-10-31,2020-12-31,54,"38,83",1,9,"27007800,00"
72073,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05690,SANTO DOMINGO,5690000,SANTA GERTRUDIS,EN OPERACI�N,"6,49916667","-75,11472222",2020-08-19,1900-01-01,2020-10-31,2020-12-31,247,"197,98",1,9,"27007800,00"
72173,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25019,ALBAN,25019000,VEREDA MANAY ALTO,EN OPERACI�N,"4,91888889","-74,45666667",2020-08-07,1900-01-01,2020-10-31,2020-12-31,119,"107,85",1,9,"27007800,00"
71927,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76041,ANSERMANUEVO,76041006,EL VERGEL,EN OPERACI�N,"4,85864000","-75,99644000",2019-12-07,2021-09-06,2020-10-31,2020-12-31,114,"241,34",1,9,"27007800,00"
72070,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05237,DON MATIAS,5237,VEREDA COLON,POR INSTALAR,"6,50555556","-75,43305556",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71482,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41548,PITAL,41548001,EL SOCORRO,EN OPERACI�N,"2,31444000","-75,83556000",2019-12-11,2021-09-10,2020-07-31,2020-12-31,666,"204,41",1024,9216,"27007797,00"
71449,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41078,BARAYA,41078000,VEREDA EL PATIA,EN OPERACI�N,"3,18222000","-74,94083000",2020-01-15,2021-10-14,2020-07-31,2020-12-31,582,"229,56",1024,9216,"27007797,00"
71124,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15599,RAMIRIQUI,15599004,EL ESCOBAL,EN OPERACI�N,"5,33361000","-73,32778000",2019-12-09,2021-09-08,2020-10-31,2020-12-31,68,"58,92",1,9,"27007800,00"
71658,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68255,EL PLAYON,68255001,BETANIA,EN OPERACI�N,"7,55694000","-73,16250000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,726,"310,84",1024,9216,"27007797,00"
71987,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76828,TRUJILLO,76828017,VEREDA LA MARINA,EN OPERACI�N,"4,25306000","-76,22722000",2020-01-31,2021-10-30,2020-07-31,2020-12-31,1193,"335,99",1024,9216,"27007797,00"
71309,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20001,VALLEDUPAR,20001024,LOS CALABAZOS,EN OPERACI�N,"10,71361000","-73,39944000",2019-11-23,2021-08-22,2020-10-31,2020-12-31,568,"216,19",1,9,"27007800,00"
71823,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73168,CHAPARRAL,73168000,VEREDA ICARCO,EN OPERACI�N,"3,64917000","-75,58444000",2019-12-06,2021-09-05,2020-10-31,2020-12-31,599,"80,77",1,9,"27007800,00"
71146,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15764,SORACA,15764000,EL ROSAL,EN OPERACI�N,"5,45917000","-73,31472000",2019-12-02,2021-09-01,2020-10-31,2020-12-31,327,"76,22",1,9,"27007800,00"
71520,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47570,PUEBLOVIEJO,47570005,TIERRA NUEVA,EN OPERACI�N,"10,75333000","-74,31361000",2020-02-02,2021-11-01,2020-10-31,2020-12-31,932,"210,76",1,9,"27007800,00"
72357,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76890,YOTOCO,76890011,CAMPO ALEGRE,EN OPERACI�N,"3,99638889","-76,36361111",2020-08-07,1900-01-01,2020-10-31,2020-12-31,257,"174,00",1,9,"27007800,00"
72423,EMTEL,891502163-1,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753000,CORREGIMIENTO LOS POZOS,INSTALADA,"2,12267200","-74,55599000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71241,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19001,POPAYAN,19001011,VEREDA LAS PIEDRAS,EN OPERACI�N,"2,43786000","-76,44933000",2019-12-07,2021-09-06,2020-07-31,2020-12-31,185,"237,78",1024,9216,"27007797,00"
72360,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76890,YOTOCO,76890008,PUENTETIERRA,EN OPERACI�N,"3,87472222","-76,45972222",2020-08-08,1900-01-01,2020-10-31,2020-12-31,270,"122,96",1,9,"27007800,00"
71302,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20787,TAMALAMEQUE,20787012,PASACORRIENDO,EN OPERACI�N,"8,81028000","-73,75639000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,267,"293,07",1024,9216,"27007797,00"
72134,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20060,BOSCONIA,20060008,LOMA LINDA,EN OPERACI�N,"9,83111111","-73,79194444",2020-08-09,1900-01-01,2020-10-31,2020-12-31,36,"52,66",1,9,"27007800,00"
71553,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52001,PASTO,52001000,SANTA ISABEL,EN OPERACI�N,"1,14139000","-77,21639000",2019-12-16,2021-09-15,2020-10-31,2020-12-31,341,"167,83",1,9,"27007800,00"
72250,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54172,CHINACOTA,54172000,ISCALA,POR INSTALAR,"7,52666667","-72,57166667",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71975,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76616,RIOFRIO,76616000,VEREDA LA VIGORA,EN OPERACI�N,"4,08000000","-76,37000000",2019-12-26,2021-09-25,2020-07-31,2020-12-31,160,"118,31",1024,9216,"27007797,00"
71569,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52838,TUQUERRES,52838003,CORREGIMIENTO DE OLAYA,EN OPERACI�N,"1,16527000","-77,60083000",2020-01-28,2021-10-27,2020-10-31,2020-12-31,1486,"391,48",1,9,"27007800,00"
72584,EMTEL,891502163-1,86,PUTUMAYO,86001,MOCOA,86001000,VDA NUEVA ESPERANZA,INSTALADA,"1,19455600","-76,63983000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
72508,EMTEL,891502163-1,27,CHOCO,27745,SIPI,27745010,BUENAS BRISAS,INSTALADA,"4,74722200","-76,81555000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
72065,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05129,CALDAS,5129008,LA CLARA,POR INSTALAR,"6,04888889","-75,61916667",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71748,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70124,CAIMITO,70124013,VEREDA NUEVA ESTRELLA,EN OPERACI�N,"8,83000000","-75,07306000",2019-12-04,2021-09-03,2020-10-31,2020-12-31,1664,"971,61",1,9,"27007800,00"
71888,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73624,ROVIRA,73624000,VEREDA GUADUAL BAJO,EN OPERACI�N,"4,21583000","-75,33583000",2019-12-06,2021-09-05,2020-07-31,2020-12-31,370,"227,63",1024,9216,"27007797,00"
71946,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76250,EL DOVIO,76250000,MONTEAZUL,EN OPERACI�N,"4,56333000","-76,30944000",2019-12-13,2021-09-12,2020-10-31,2020-12-31,26,"59,50",1,9,"27007800,00"
71979,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76670,SAN PEDRO,76670002,CORREGIMIENTO BUENOS AIRES,EN OPERACI�N,"3,93000000","-76,17389000",2019-12-12,2021-09-11,2020-07-31,2020-12-31,325,"188,93",1024,9216,"27007797,00"
71717,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68615,RIONEGRO,68615000,CORREGIMIENTO DE GALAPAGOS,EN OPERACI�N,"7,31472000","-73,17833000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,174,"182,07",1024,9216,"27007797,00"
72237,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52019,ALBAN,52019009,CARMELO ASENTAMIENTO 1,POR INSTALAR,"1,48333333","-77,07416667",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
72188,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25878,VIOTA,25878000,BRASIL,EN OPERACI�N,"4,40222222","-74,48888889",2020-08-09,1900-01-01,2020-10-31,2020-12-31,308,"252,35",1,9,"27007800,00"
71952,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76318,GUACARI,76318007,SANTA ROSA DE TAPIAS,EN OPERACI�N,"3,82028000","-76,23944000",2019-12-14,2021-09-13,2020-10-31,2020-12-31,473,"130,07",1,9,"27007800,00"
71803,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73043,ANZOATEGUI,73043000,INSP. POLICIA PALOMAR,EN OPERACI�N,"4,60028000","-75,17639000",2019-11-29,2021-08-28,2020-07-31,2020-12-31,526,"92,50",1024,9216,"27007797,00"
71322,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162024,CORREGIMIENTO TRES MARIA,EN OPERACI�N,"8,86194444","-75,81777778",2020-01-28,2021-10-27,2020-10-31,2020-12-31,1021,"429,15",1,9,"27007800,00"
72114,RED DE INGENIERIA S.A.S.,804012847-1,17,CALDAS,17486,NEIRA,17486000,EL DESCANSO,EN OPERACI�N,"5,18888889","-75,54861111",2020-08-14,1900-01-01,2020-10-31,2020-12-31,164,"172,74",1,9,"27007800,00"
71680,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68406,LEBRIJA,68406013,VEREDA CONCHAL,EN OPERACI�N,"7,28250000","-73,26250000",2019-12-07,2021-09-06,2020-07-31,2020-12-31,1434,"498,82",1024,9216,"27007797,00"
72226,RED DE INGENIERIA S.A.S.,804012847-1,50,META,50573,PUERTO LOPEZ,50573013,EL TIGRE,POR INSTALAR,"4,12722222","-73,14916667",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
72280,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68296,GALAN,68296000,GALAN,EN OPERACI�N,"6,60750000","-73,28888889",2020-08-09,1900-01-01,2020-10-31,2020-12-31,124,"113,19",1,9,"27007800,00"
72616,EMTEL,891502163-1,99,VICHADA,99524,LA PRIMAVERA,99524001,NUEVA ANTIOQUIA,INSTALADA,"6,09504000","-69,42270000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71421,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25596,QUIPILE,25596001,VEREDA SANTA MARTA,EN OPERACI�N,"4,65167000","-74,56750000",2019-12-08,2021-09-07,2020-10-31,2020-12-31,84,"92,68",1,9,"27007800,00"
71660,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68266,ENCISO,68266002,PE�A COLORADA,EN OPERACI�N,"6,63083000","-72,70500000",2019-12-06,2021-09-05,2020-10-31,2020-12-31,67,"61,02",1,9,"27007800,00"
72161,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23417,LORICA,23417007,CORREG NARI�O Y PALO DE AGUA,EN OPERACI�N,"9,16777778","-75,83722222",2020-08-18,1900-01-01,2020-10-31,2020-12-31,238,"47,53",1,9,"27007800,00"
72373,RED DE INGENIERIA S.A.S.,804012847-1,85,CASANARE,85410,TAURAMENA,85410028,VEREDA EL PALMAR,EN OPERACI�N,"4,98444444","-72,80111111",2020-08-20,1900-01-01,2020-10-31,2020-12-31,97,"109,47",1,9,"27007800,00"
72169,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23464,MOMIL,23464008,PEREIRA,EN OPERACI�N,"9,29611111","-75,66138889",2020-08-19,1900-01-01,2020-10-31,2020-12-31,409,"223,27",1,9,"27007800,00"
71047,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13212,CORDOBA,13212003,LA MONTA�A DE ALONSO (MART�N ALONSO),EN OPERACI�N,"9,44472000","-74,97917000",2020-01-26,2021-10-25,2020-07-31,2020-12-31,601,"249,58",1024,9216,"27007797,00"
72540,EMTEL,891502163-1,44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH,INSTALADA,"12,17341000","-71,28217000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71922,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73870,VILLAHERMOSA,73870004,PLATANILLAL,EN OPERACI�N,"5,02472000","-75,09778000",2019-12-07,2021-09-06,2020-10-31,2020-12-31,87,"156,49",1,9,"27007800,00"
72511,EMTEL,891502163-1,23,CORDOBA,23001,MONTERIA,23001004,EL SABANAL,INSTALADA,"8,77991100","-75,80455000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
72066,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05129,CALDAS,5129010,LA SALADA PARTE BAJA,EN OPERACI�N,"6,04861111","-75,62472222",2020-08-17,1900-01-01,2020-10-31,2020-12-31,486,"327,45",1,9,"27007800,00"
72027,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73861,VENADILLO,73861002,LA SIERRITA,EN OPERACI�N,"4,77972000","-74,95944000",2019-11-28,2021-08-27,2020-10-31,2020-12-31,104,"154,61",1,9,"27007800,00"
71118,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15507,OTANCHE,15507011,VEREDA EL MIRADOR,EN OPERACI�N,"5,80917000","-74,11778000",2019-12-08,2021-09-07,2020-10-31,2020-12-31,95,"56,32",1,9,"27007800,00"
71506,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47170,CHIBOLO,47170001,LA CHINA,EN OPERACI�N,"9,95389000","-74,55750000",2019-12-11,2021-09-10,2020-07-31,2020-12-31,328,"118,58",1024,9216,"27007797,00"
71928,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76041,ANSERMANUEVO,76041000,VEREDA EL CONSUELO,EN OPERACI�N,"4,83128000","-76,04467000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,435,"224,37",1024,9216,"27007797,00"
71491,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41770,SUAZA,41770001,GALLARDO,EN OPERACI�N,"1,90361000","-75,72639000",2019-12-04,2021-09-03,2020-10-31,2020-12-31,766,"476,33",1,9,"27007800,00"
71064,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13440,MARGARITA,13440007,MAMONCITO,EN OPERACI�N,"9,04667000","-74,26556000",2019-11-30,2021-08-29,2020-07-31,2020-12-31,1042,"262,76",1024,9216,"27007797,00"
72285,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68770,SUAITA,68770002,SAN JOS� DE SUAITA,POR INSTALAR,"6,15888889","-73,44805556",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71047,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13212,CORDOBA,13212003,LA MONTA�A DE ALONSO (MART�N ALONSO),EN OPERACI�N,"9,44472000","-74,97917000",2019-11-23,2021-08-22,2020-10-31,2020-12-31,681,"224,29",1,9,"27007800,00"
